"date","hits","keyword","geo","time","gprop","category"
2022-01-23,10,"Recession","CA","today+5-y","web",0
2022-01-30,8,"Recession","CA","today+5-y","web",0
2022-02-06,9,"Recession","CA","today+5-y","web",0
2022-02-13,8,"Recession","CA","today+5-y","web",0
2022-02-20,9,"Recession","CA","today+5-y","web",0
2022-02-27,10,"Recession","CA","today+5-y","web",0
2022-03-06,18,"Recession","CA","today+5-y","web",0
2022-03-13,17,"Recession","CA","today+5-y","web",0
2022-03-20,14,"Recession","CA","today+5-y","web",0
2022-03-27,15,"Recession","CA","today+5-y","web",0
2022-04-03,16,"Recession","CA","today+5-y","web",0
2022-04-10,16,"Recession","CA","today+5-y","web",0
2022-04-17,20,"Recession","CA","today+5-y","web",0
2022-04-24,24,"Recession","CA","today+5-y","web",0
2022-05-01,23,"Recession","CA","today+5-y","web",0
2022-05-08,32,"Recession","CA","today+5-y","web",0
2022-05-15,45,"Recession","CA","today+5-y","web",0
2022-05-22,24,"Recession","CA","today+5-y","web",0
2022-05-29,21,"Recession","CA","today+5-y","web",0
2022-06-05,46,"Recession","CA","today+5-y","web",0
2022-06-12,93,"Recession","CA","today+5-y","web",0
2022-06-19,64,"Recession","CA","today+5-y","web",0
2022-06-26,36,"Recession","CA","today+5-y","web",0
2022-07-03,83,"Recession","CA","today+5-y","web",0
2022-07-10,54,"Recession","CA","today+5-y","web",0
2022-07-17,34,"Recession","CA","today+5-y","web",0
2022-07-24,62,"Recession","CA","today+5-y","web",0
2022-07-31,36,"Recession","CA","today+5-y","web",0
2022-08-07,24,"Recession","CA","today+5-y","web",0
2022-08-14,21,"Recession","CA","today+5-y","web",0
2022-08-21,18,"Recession","CA","today+5-y","web",0
2022-08-28,18,"Recession","CA","today+5-y","web",0
2022-09-04,18,"Recession","CA","today+5-y","web",0
2022-09-11,23,"Recession","CA","today+5-y","web",0
2022-09-18,36,"Recession","CA","today+5-y","web",0
2022-09-25,44,"Recession","CA","today+5-y","web",0
2022-10-02,38,"Recession","CA","today+5-y","web",0
2022-10-09,65,"Recession","CA","today+5-y","web",0
2022-10-16,65,"Recession","CA","today+5-y","web",0
2022-10-23,57,"Recession","CA","today+5-y","web",0
2022-10-30,52,"Recession","CA","today+5-y","web",0
2022-11-06,38,"Recession","CA","today+5-y","web",0
2022-11-13,34,"Recession","CA","today+5-y","web",0
2022-11-20,31,"Recession","CA","today+5-y","web",0
2022-11-27,26,"Recession","CA","today+5-y","web",0
2022-12-04,31,"Recession","CA","today+5-y","web",0
2022-12-11,26,"Recession","CA","today+5-y","web",0
2022-12-18,20,"Recession","CA","today+5-y","web",0
2022-12-25,19,"Recession","CA","today+5-y","web",0
2023-01-01,26,"Recession","CA","today+5-y","web",0
2023-01-08,29,"Recession","CA","today+5-y","web",0
2023-01-15,35,"Recession","CA","today+5-y","web",0
2023-01-22,30,"Recession","CA","today+5-y","web",0
2023-01-29,25,"Recession","CA","today+5-y","web",0
2023-02-05,20,"Recession","CA","today+5-y","web",0
2023-02-12,17,"Recession","CA","today+5-y","web",0
2023-02-19,16,"Recession","CA","today+5-y","web",0
2023-02-26,17,"Recession","CA","today+5-y","web",0
2023-03-05,20,"Recession","CA","today+5-y","web",0
2023-03-12,23,"Recession","CA","today+5-y","web",0
2023-03-19,23,"Recession","CA","today+5-y","web",0
2023-03-26,19,"Recession","CA","today+5-y","web",0
2023-04-02,17,"Recession","CA","today+5-y","web",0
2023-04-09,17,"Recession","CA","today+5-y","web",0
2023-04-16,16,"Recession","CA","today+5-y","web",0
2023-04-23,23,"Recession","CA","today+5-y","web",0
2023-04-30,16,"Recession","CA","today+5-y","web",0
2023-05-07,18,"Recession","CA","today+5-y","web",0
2023-05-14,18,"Recession","CA","today+5-y","web",0
2023-05-21,21,"Recession","CA","today+5-y","web",0
2023-05-28,19,"Recession","CA","today+5-y","web",0
2023-06-04,17,"Recession","CA","today+5-y","web",0
2023-06-11,15,"Recession","CA","today+5-y","web",0
2023-06-18,14,"Recession","CA","today+5-y","web",0
2023-06-25,12,"Recession","CA","today+5-y","web",0
2023-07-02,12,"Recession","CA","today+5-y","web",0
2023-07-09,15,"Recession","CA","today+5-y","web",0
2023-07-16,15,"Recession","CA","today+5-y","web",0
2023-07-23,13,"Recession","CA","today+5-y","web",0
2023-07-30,13,"Recession","CA","today+5-y","web",0
2023-08-06,12,"Recession","CA","today+5-y","web",0
2023-08-13,16,"Recession","CA","today+5-y","web",0
2023-08-20,12,"Recession","CA","today+5-y","web",0
2023-08-27,15,"Recession","CA","today+5-y","web",0
2023-09-03,16,"Recession","CA","today+5-y","web",0
2023-09-10,12,"Recession","CA","today+5-y","web",0
2023-09-17,14,"Recession","CA","today+5-y","web",0
2023-09-24,18,"Recession","CA","today+5-y","web",0
2023-10-01,16,"Recession","CA","today+5-y","web",0
2023-10-08,12,"Recession","CA","today+5-y","web",0
2023-10-15,14,"Recession","CA","today+5-y","web",0
2023-10-22,16,"Recession","CA","today+5-y","web",0
2023-10-29,39,"Recession","CA","today+5-y","web",0
2023-11-05,17,"Recession","CA","today+5-y","web",0
2023-11-12,14,"Recession","CA","today+5-y","web",0
2023-11-19,14,"Recession","CA","today+5-y","web",0
2023-11-26,16,"Recession","CA","today+5-y","web",0
2023-12-03,15,"Recession","CA","today+5-y","web",0
2023-12-10,13,"Recession","CA","today+5-y","web",0
2023-12-17,15,"Recession","CA","today+5-y","web",0
2023-12-24,10,"Recession","CA","today+5-y","web",0
2023-12-31,11,"Recession","CA","today+5-y","web",0
2024-01-07,10,"Recession","CA","today+5-y","web",0
2024-01-14,11,"Recession","CA","today+5-y","web",0
2024-01-21,11,"Recession","CA","today+5-y","web",0
2024-01-28,12,"Recession","CA","today+5-y","web",0
2024-02-04,11,"Recession","CA","today+5-y","web",0
2024-02-11,18,"Recession","CA","today+5-y","web",0
2024-02-18,13,"Recession","CA","today+5-y","web",0
2024-02-25,11,"Recession","CA","today+5-y","web",0
2024-03-03,10,"Recession","CA","today+5-y","web",0
2024-03-10,10,"Recession","CA","today+5-y","web",0
2024-03-17,10,"Recession","CA","today+5-y","web",0
2024-03-24,10,"Recession","CA","today+5-y","web",0
2024-03-31,11,"Recession","CA","today+5-y","web",0
2024-04-07,9,"Recession","CA","today+5-y","web",0
2024-04-14,10,"Recession","CA","today+5-y","web",0
2024-04-21,7,"Recession","CA","today+5-y","web",0
2024-04-28,8,"Recession","CA","today+5-y","web",0
2024-05-05,8,"Recession","CA","today+5-y","web",0
2024-05-12,8,"Recession","CA","today+5-y","web",0
2024-05-19,7,"Recession","CA","today+5-y","web",0
2024-05-26,7,"Recession","CA","today+5-y","web",0
2024-06-02,8,"Recession","CA","today+5-y","web",0
2024-06-09,7,"Recession","CA","today+5-y","web",0
2024-06-16,7,"Recession","CA","today+5-y","web",0
2024-06-23,7,"Recession","CA","today+5-y","web",0
2024-06-30,7,"Recession","CA","today+5-y","web",0
2024-07-07,7,"Recession","CA","today+5-y","web",0
2024-07-14,6,"Recession","CA","today+5-y","web",0
2024-07-21,7,"Recession","CA","today+5-y","web",0
2024-07-28,14,"Recession","CA","today+5-y","web",0
2024-08-04,34,"Recession","CA","today+5-y","web",0
2024-08-11,12,"Recession","CA","today+5-y","web",0
2024-08-18,10,"Recession","CA","today+5-y","web",0
2024-08-25,9,"Recession","CA","today+5-y","web",0
2024-09-01,10,"Recession","CA","today+5-y","web",0
2024-09-08,12,"Recession","CA","today+5-y","web",0
2024-09-15,10,"Recession","CA","today+5-y","web",0
2024-09-22,10,"Recession","CA","today+5-y","web",0
2024-09-29,8,"Recession","CA","today+5-y","web",0
2024-10-06,8,"Recession","CA","today+5-y","web",0
2024-10-13,7,"Recession","CA","today+5-y","web",0
2024-10-20,8,"Recession","CA","today+5-y","web",0
2024-10-27,7,"Recession","CA","today+5-y","web",0
